# LAMMPS data file written by OVITO
242 atoms
2 atom types
0.0 17.0400009 xlo xhi
0.0 25.0 ylo yhi
0.0 38.4603615 zlo zhi

Masses

1 12.0107  # C
2 1.00794  # H

Atoms # full

53 1 1 0.0 9.9402838 11.8000002 8.0
54 1 1 0.0 11.3605681 11.8000002 8.0
55 1 1 0.0 14.200284 11.8000002 8.0
56 1 1 0.0 15.6205683 11.8000002 8.0
57 1 1 0.0 0.7100568 11.8000002 9.2300301
58 1 1 0.0 3.5506249 11.8000002 9.2300301
59 1 1 0.0 4.970057 11.8000002 9.2300301
60 1 1 0.0 7.8106246 11.8000002 9.2300301
61 1 1 0.0 9.2300568 11.8000002 9.2300301
62 1 1 0.0 12.0706244 11.8000002 9.2300301
63 1 1 0.0 13.490057 11.8000002 9.2300301
64 1 1 0.0 16.3306255 11.8000002 9.2300301
65 1 1 0.0 1.4202841 11.8000002 10.4600601
66 1 1 0.0 2.8405682 11.8000002 10.4600601
67 1 1 0.0 5.680284 11.8000002 10.4600601
68 1 1 0.0 7.1005678 11.8000002 10.4600601
69 1 1 0.0 9.9402838 11.8000002 10.4600601
70 1 1 0.0 11.3605681 11.8000002 10.4600601
71 1 1 0.0 14.200284 11.8000002 10.4600601
72 1 1 0.0 15.6205683 11.8000002 10.4600601
73 1 1 0.0 0.7100568 11.8000002 11.6900902
74 1 1 0.0 3.5506249 11.8000002 11.6900902
75 1 1 0.0 4.970057 11.8000002 11.6900902
76 1 1 0.0 7.8106246 11.8000002 11.6900902
77 1 1 0.0 9.2300568 11.8000002 11.6900902
78 1 1 0.0 12.0706244 11.8000002 11.6900902
79 1 1 0.0 13.490057 11.8000002 11.6900902
80 1 1 0.0 16.3306255 11.8000002 11.6900902
81 1 1 0.0 1.4202841 11.8000002 12.9198828
82 1 1 0.0 2.8405682 11.8000002 12.9198828
83 1 1 0.0 5.680284 11.8000002 12.9198828
84 1 1 0.0 7.1005678 11.8000002 12.9198828
85 1 1 0.0 9.9402838 11.8000002 12.9198828
86 1 1 0.0 11.3605681 11.8000002 12.9198828
87 1 1 0.0 14.200284 11.8000002 12.9198828
88 1 1 0.0 15.6205683 11.8000002 12.9198828
89 1 1 0.0 0.7100568 11.8000002 14.1499128
90 1 1 0.0 3.5506249 11.8000002 14.1499128
91 1 1 0.0 4.970057 11.8000002 14.1499128
92 1 1 0.0 7.8106246 11.8000002 14.1499128
93 1 1 0.0 9.2300568 11.8000002 14.1499128
94 1 1 0.0 12.0706244 11.8000002 14.1499128
95 1 1 0.0 13.490057 11.8000002 14.1499128
96 1 1 0.0 16.3306255 11.8000002 14.1499128
97 1 1 0.0 1.4202841 11.8000002 15.3799429
98 1 1 0.0 2.8405682 11.8000002 15.3799429
99 1 1 0.0 5.680284 11.8000002 15.3799429
100 1 1 0.0 7.1005678 11.8000002 15.3799429
101 1 1 0.0 9.9402838 11.8000002 15.3799429
102 1 1 0.0 11.3605681 11.8000002 15.3799429
103 1 1 0.0 14.200284 11.8000002 15.3799429
104 1 1 0.0 15.6205683 11.8000002 15.3799429
105 1 2 0.0 0.9057622 11.7989884 16.3512707
106 1 2 0.0 3.3556512 11.7973557 16.3509731
107 1 2 0.0 5.166194 11.8246823 16.3512077
108 1 2 0.0 7.5559087 11.9274216 16.3500996
109 1 2 0.0 11.901247 11.8088341 16.3296833
110 1 2 0.0 13.6867609 11.797226 16.3523598
111 1 2 0.0 16.1352253 11.8017349 16.3511982
112 1 2 0.0 8.8840866 12.5237618 17.1994076
113 1 1 0.0 9.4303398 11.6116619 16.8548604
114 1 2 0.0 8.7065563 10.7648869 16.863474
115 1 2 0.0 11.1817102 12.0741425 18.1480522
116 1 1 0.0 10.4367457 11.258028 17.9863682
117 1 2 0.0 11.0187683 10.3607779 17.6698113
118 1 2 0.0 10.4344149 10.1992407 19.8841096
119 1 2 0.0 8.8112879 10.3858318 19.2111588
120 1 1 0.0 9.7719422 10.9338684 19.3693524
121 1 2 0.0 10.3302565 12.907155 20.0698319
122 1 1 0.0 9.5779124 12.1355105 20.3553963
123 1 2 0.0 8.6195507 12.6662216 20.1921711
124 1 2 0.0 0.9056894 11.8063231 20.8887672
125 1 2 0.0 3.3553741 11.8064499 20.8888912
126 1 2 0.0 5.1664281 11.7531748 20.8893872
127 1 2 0.0 7.5891791 11.6003199 20.9079494
128 1 2 0.0 11.8936224 11.8460522 20.9011632
129 1 2 0.0 13.6872664 11.7947111 20.887846
130 1 2 0.0 16.1355743 11.7966481 20.8890172
131 1 1 0.0 1.4202841 11.8000002 21.8599968
132 1 1 0.0 2.8405682 11.8000002 21.8599968
133 1 1 0.0 5.680284 11.8000002 21.8599968
134 1 1 0.0 7.1005678 11.8000002 21.8599968
135 1 1 0.0 9.9402838 11.8000002 21.8599968
136 1 1 0.0 11.3605681 11.8000002 21.8599968
137 1 1 0.0 14.200284 11.8000002 21.8599968
138 1 1 0.0 15.6205683 11.8000002 21.8599968
139 1 1 0.0 0.7100568 11.8000002 23.0900269
140 1 1 0.0 3.5506249 11.8000002 23.0900269
141 1 1 0.0 4.970057 11.8000002 23.0900269
142 1 1 0.0 7.8106246 11.8000002 23.0900269
143 1 1 0.0 9.2300568 11.8000002 23.0900269
144 1 1 0.0 12.0706244 11.8000002 23.0900269
145 1 1 0.0 13.490057 11.8000002 23.0900269
146 1 1 0.0 16.3306255 11.8000002 23.0900269
147 1 1 0.0 1.4202841 11.8000002 24.3200569
148 1 1 0.0 2.8405682 11.8000002 24.3200569
149 1 1 0.0 5.680284 11.8000002 24.3200569
150 1 1 0.0 7.1005678 11.8000002 24.3200569
151 1 1 0.0 9.9402838 11.8000002 24.3200569
152 1 1 0.0 11.3605681 11.8000002 24.3200569
153 1 1 0.0 14.200284 11.8000002 24.3200569
154 1 1 0.0 15.6205683 11.8000002 24.3200569
155 1 1 0.0 0.7100568 11.8000002 25.550087
156 1 1 0.0 3.5506249 11.8000002 25.550087
157 1 1 0.0 4.970057 11.8000002 25.550087
158 1 1 0.0 7.8106246 11.8000002 25.550087
159 1 1 0.0 9.2300568 11.8000002 25.550087
160 1 1 0.0 12.0706244 11.8000002 25.550087
161 1 1 0.0 13.490057 11.8000002 25.550087
162 1 1 0.0 16.3306255 11.8000002 25.550087
163 1 1 0.0 1.4202841 11.8000002 26.7801171
164 1 1 0.0 2.8405682 11.8000002 26.7801171
165 1 1 0.0 5.680284 11.8000002 26.7801171
166 1 1 0.0 7.1005678 11.8000002 26.7801171
167 1 1 0.0 9.9402838 11.8000002 26.7801171
168 1 1 0.0 11.3605681 11.8000002 26.7801171
169 1 1 0.0 14.200284 11.8000002 26.7801171
170 1 1 0.0 15.6205683 11.8000002 26.7801171
171 1 1 0.0 0.7100568 11.8000002 28.0099106
172 1 1 0.0 3.5506249 11.8000002 28.0099106
173 1 1 0.0 4.970057 11.8000002 28.0099106
174 1 1 0.0 7.8106246 11.8000002 28.0099106
175 1 1 0.0 9.2300568 11.8000002 28.0099106
176 1 1 0.0 12.0706244 11.8000002 28.0099106
177 1 1 0.0 13.490057 11.8000002 28.0099106
178 1 1 0.0 16.3306255 11.8000002 28.0099106
179 1 1 0.0 1.4202841 11.8000002 29.2399407
180 1 1 0.0 2.8405682 11.8000002 29.2399407
181 1 1 0.0 5.680284 11.8000002 29.2399407
182 1 1 0.0 7.1005678 11.8000002 29.2399407
183 1 1 0.0 9.9402838 11.8000002 29.2399407
184 1 1 0.0 11.3605681 11.8000002 29.2399407
185 1 1 0.0 14.200284 11.8000002 29.2399407
186 1 1 0.0 15.6205683 11.8000002 29.2399407
187 1 1 0.0 0.7100568 11.8000002 30.4699707
188 1 1 0.0 3.5506249 11.8000002 30.4699707
189 1 1 0.0 4.970057 11.8000002 30.4699707
190 1 1 0.0 7.8106246 11.8000002 30.4699707
191 1 1 0.0 9.2300568 11.8000002 30.4699707
192 1 1 0.0 12.0706244 11.8000002 30.4699707
193 1 1 0.0 13.490057 11.8000002 30.4699707
194 1 1 0.0 16.3306255 11.8000002 30.4699707
195 1 1 0.0 1.4202841 11.8000002 31.7000008
196 1 1 0.0 2.8405682 11.8000002 31.7000008
197 1 1 0.0 5.680284 11.8000002 31.7000008
198 1 1 0.0 7.1005678 11.8000002 31.7000008
199 1 1 0.0 9.9402838 11.8000002 31.7000008
200 1 1 0.0 11.3605681 11.8000002 31.7000008
201 1 1 0.0 14.200284 11.8000002 31.7000008
202 1 1 0.0 15.6205683 11.8000002 31.7000008
203 1 1 0.0 0.7100568 11.8000002 32.9300308
204 1 1 0.0 3.5506249 11.8000002 32.9300308
205 1 1 0.0 4.970057 11.8000002 32.9300308
206 1 1 0.0 7.8106246 11.8000002 32.9300308
207 1 1 0.0 9.2300568 11.8000002 32.9300308
208 1 1 0.0 12.0706244 11.8000002 32.9300308
209 1 1 0.0 13.490057 11.8000002 32.9300308
210 1 1 0.0 16.3306255 11.8000002 32.9300308
211 1 1 0.0 1.4202841 11.8000002 34.1600609
212 1 1 0.0 2.8405682 11.8000002 34.1600609
213 1 1 0.0 5.680284 11.8000002 34.1600609
214 1 1 0.0 7.1005678 11.8000002 34.1600609
215 1 1 0.0 9.9402838 11.8000002 34.1600609
216 1 1 0.0 11.3605681 11.8000002 34.1600609
217 1 1 0.0 14.200284 11.8000002 34.1600609
218 1 1 0.0 15.6205683 11.8000002 34.1600609
219 1 1 0.0 0.7100568 11.8000002 35.390091
220 1 1 0.0 3.5506249 11.8000002 35.390091
221 1 1 0.0 4.970057 11.8000002 35.390091
222 1 1 0.0 7.8106246 11.8000002 35.390091
223 1 1 0.0 9.2300568 11.8000002 35.390091
224 1 1 0.0 12.0706244 11.8000002 35.390091
225 1 1 0.0 13.490057 11.8000002 35.390091
226 1 1 0.0 16.3306255 11.8000002 35.390091
227 1 1 0.0 1.4202841 11.8000002 36.6198845
228 1 1 0.0 2.8405682 11.8000002 36.6198845
229 1 1 0.0 5.680284 11.8000002 36.6198845
230 1 1 0.0 7.1005678 11.8000002 36.6198845
231 1 1 0.0 9.9402838 11.8000002 36.6198845
232 1 1 0.0 11.3605681 11.8000002 36.6198845
233 1 1 0.0 14.200284 11.8000002 36.6198845
234 1 1 0.0 15.6205683 11.8000002 36.6198845
235 1 1 0.0 0.7100568 11.8000002 37.8499146
236 1 1 0.0 3.5506249 11.8000002 37.8499146
237 1 1 0.0 4.970057 11.8000002 37.8499146
238 1 1 0.0 7.8106246 11.8000002 37.8499146
239 1 1 0.0 9.2300568 11.8000002 37.8499146
240 1 1 0.0 12.0706244 11.8000002 37.8499146
241 1 1 0.0 13.490057 11.8000002 37.8499146
242 1 1 0.0 16.3306255 11.8000002 37.8499146
